Tennis French Open 2011 Mens Tournament Third Round Matches A Murray v Berrer 
Set Betting
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1306580107650,Sat May 28 11:55:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,613.79,1.22,58.55,215192.86,1.22,
1306580113650,Sat May 28 11:55:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,613.79,1.26,972.53,215292.86,1.22,
1306580134650,Sat May 28 11:55:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,26.0,1.26,972.53,215292.86,1.22,
1306580140650,Sat May 28 11:55:40 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,26.0,1.22,888.31,215292.86,1.22,
1306580157650,Sat May 28 11:55:57 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,17.45,1.22,888.31,215309.95,1.2,
1306580159650,Sat May 28 11:55:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,17.45,1.22,88.31,216909.95,1.22,
1306580168650,Sat May 28 11:56:08 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,17.45,1.22,88.31,216909.95,1.22,
1306580180650,Sat May 28 11:56:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,17.45,1.26,84.22,217039.95,1.22,
1306580183650,Sat May 28 11:56:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.22,88.12,1.26,84.22,217039.95,1.22,
1306580184650,Sat May 28 11:56:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.22,88.12,1.26,84.22,217039.95,1.22,
1306580186650,Sat May 28 11:56:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.22,88.12,1.26,84.22,217039.95,1.22,
1306580188650,Sat May 28 11:56:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.22,88.12,1.26,84.22,217039.95,1.22,
1306580191650,Sat May 28 11:56:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.22,88.12,1.26,4.22,217199.95,1.26,
1306580195650,Sat May 28 11:56:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,3.0,1.26,4.22,217199.95,1.26,
1306580208650,Sat May 28 11:56:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.26,77.67,1.27,2.48,217208.4,1.26,
1306580218650,Sat May 28 11:56:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.23,17.33,1.27,2.48,217360.94,1.26,
1306580221650,Sat May 28 11:57:01 BST 2011,5,ACTIVE,A Murray 3 - 0,1.23,17.33,1.27,2.48,217360.94,1.26,
1306580226650,Sat May 28 11:57:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.23,17.33,1.26,23.31,217360.94,1.26,
1306580231650,Sat May 28 11:57:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.23,17.33,1.26,76.27,217360.94,1.26,
1306580235650,Sat May 28 11:57:15 BST 2011,5,ACTIVE,A Murray 3 - 0,1.23,17.33,1.26,71.93,217369.6,1.26,
1306580236650,Sat May 28 11:57:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,3.0,1.23,5.97,217404.27,1.23,
1306580258650,Sat May 28 11:57:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,3.0,1.27,2.48,217412.92,1.23,
1306580262650,Sat May 28 11:57:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,42.6,1.27,2.48,217412.92,1.23,
1306580267650,Sat May 28 11:57:47 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,42.6,1.25,76.27,217412.92,1.23,
1306580276650,Sat May 28 11:57:56 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,40.95,1.27,185.36,217416.22,1.19,
1306580282650,Sat May 28 11:58:02 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,40.95,1.27,185.36,217416.22,1.19,
1306580284650,Sat May 28 11:58:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,40.95,1.24,242.67,217416.22,1.19,
1306580285650,Sat May 28 11:58:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,40.95,1.24,242.67,217416.22,1.19,
1306580286650,Sat May 28 11:58:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.24,242.67,217416.22,1.19,
1306580290650,Sat May 28 11:58:10 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.24,242.67,217416.22,1.19,
1306580292650,Sat May 28 11:58:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.24,242.67,217416.22,1.19,
1306580302650,Sat May 28 11:58:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.24,200.16,217525.52,1.24,
1306580307650,Sat May 28 11:58:27 BST 2011,5,ACTIVE,A Murray 3 - 0,1.21,384.81,1.24,200.16,217525.52,1.24,
1306580310650,Sat May 28 11:58:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.21,384.81,1.26,182.87,217525.52,1.24,
1306580314650,Sat May 28 11:58:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.25,200.16,217525.52,1.24,
1306580319650,Sat May 28 11:58:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.25,286.83,217525.52,1.24,
1306580327650,Sat May 28 11:58:47 BST 2011,5,ACTIVE,A Murray 3 - 0,1.24,60.9,1.25,256.83,217585.52,1.25,
1306580330650,Sat May 28 11:58:50 BST 2011,5,ACTIVE,A Murray 3 - 0,1.24,63.5,1.25,256.83,217585.52,1.25,
1306580333650,Sat May 28 11:58:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.24,60.9,1.25,256.83,217585.52,1.25,
1306580339650,Sat May 28 11:58:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.25,170.16,217585.52,1.25,
1306580343650,Sat May 28 11:59:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.23,86.67,217585.52,1.25,
1306580344650,Sat May 28 11:59:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.23,25.75,217707.34,1.23,
1306580347650,Sat May 28 11:59:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.2,574.19,1.23,22.29,217714.28,1.23,
1306580359650,Sat May 28 11:59:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,39.6,1.2,76.06,218862.66,1.2,
1306580363650,Sat May 28 11:59:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,39.6,1.2,156.06,218862.66,1.2,
1306580365650,Sat May 28 11:59:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,39.6,1.2,156.06,218862.66,1.2,
1306580371650,Sat May 28 11:59:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,39.6,1.2,76.06,218862.66,1.2,
1306580375650,Sat May 28 11:59:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.19,40.4,218941.86,1.19,
1306580386650,Sat May 28 11:59:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.19,40.4,218941.86,1.19,
1306580389650,Sat May 28 11:59:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.2,65.27,218993.05,1.2,
1306580401650,Sat May 28 12:00:01 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.18,243.63,218993.05,1.2,
1306580404650,Sat May 28 12:00:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.18,243.63,218993.05,1.2,
1306580405650,Sat May 28 12:00:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.18,203.63,219073.05,1.18,
1306580407650,Sat May 28 12:00:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,260.01,1.18,203.63,219073.05,1.18,
1306580412650,Sat May 28 12:00:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,17.33,1.18,203.63,219073.05,1.18,
1306580424650,Sat May 28 12:00:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,17.33,1.18,178.64,219123.05,1.18,
1306580431650,Sat May 28 12:00:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,243.63,1.2,235.43,219123.05,1.18,
1306580455650,Sat May 28 12:00:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,243.63,1.19,178.64,219123.05,1.18,
1306580464650,Sat May 28 12:01:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,288.63,1.19,178.64,219123.05,1.18,
1306580471650,Sat May 28 12:01:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,288.63,1.19,178.64,219123.05,1.18,
1306580493650,Sat May 28 12:01:33 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,288.63,1.19,174.74,219130.83,1.19,
1306580528650,Sat May 28 12:02:08 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,258.63,1.19,174.74,219190.83,1.18,
1306580530650,Sat May 28 12:02:10 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,258.63,1.19,174.74,219190.83,1.18,
1306580550650,Sat May 28 12:02:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,258.63,1.2,65.27,219190.83,1.18,
1306580563650,Sat May 28 12:02:43 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,343.63,1.2,65.27,219708.11,1.18,
1306580573650,Sat May 28 12:02:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,85.8,1.2,65.27,219708.11,1.18,
1306580589650,Sat May 28 12:03:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,50.35,1.2,65.27,219779.02,1.17,
1306580608650,Sat May 28 12:03:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,333.07,1.17,70.0,219900.83,1.16,
1306580619650,Sat May 28 12:03:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,265.3,1.2,65.27,219900.83,1.16,
1306580628650,Sat May 28 12:03:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,243.63,1.2,65.27,219900.83,1.16,
1306580633650,Sat May 28 12:03:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,243.63,1.2,43.6,219944.17,1.2,
1306580653650,Sat May 28 12:04:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,243.63,1.19,360.0,219944.17,1.2,
1306580676650,Sat May 28 12:04:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,243.63,1.19,360.0,219944.17,1.2,
1306580681650,Sat May 28 12:04:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,89.44,1.19,360.0,220430.17,1.17,
1306580684650,Sat May 28 12:04:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,89.44,1.19,360.0,220430.17,1.17,
1306580688650,Sat May 28 12:04:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,89.44,1.17,86.03,220431.44,1.17,
1306580695650,Sat May 28 12:04:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,89.44,1.17,86.03,220431.44,1.17,
1306580698650,Sat May 28 12:04:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,783.0,1.16,73.56,220610.31,1.16,
1306580699650,Sat May 28 12:04:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,783.0,1.16,73.56,220610.31,1.16,
1306580708650,Sat May 28 12:05:08 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,783.0,1.16,73.56,220610.31,1.16,
1306580716650,Sat May 28 12:05:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,26.44,1.17,86.03,220757.44,1.16,
1306580723650,Sat May 28 12:05:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,1255.27,1.17,86.03,220887.44,1.15,
1306580724650,Sat May 28 12:05:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,1105.27,1.17,86.03,221187.44,1.16,
1306580751650,Sat May 28 12:05:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,1019.24,1.18,43.6,221359.52,1.16,
1306580767650,Sat May 28 12:06:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,1019.24,1.19,360.0,221359.52,1.16,
1306580779650,Sat May 28 12:06:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,932.57,1.17,43.6,221532.84,1.16,
1306580791650,Sat May 28 12:06:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,887.57,1.17,43.6,221622.84,1.16,
1306580802650,Sat May 28 12:06:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,887.57,1.17,17.6,221674.84,1.17,
1306580824650,Sat May 28 12:07:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,887.57,1.17,14.13,221681.8,1.17,
1306580868650,Sat May 28 12:07:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,598.96,1.17,14.13,222259.02,1.16,
1306580884650,Sat May 28 12:08:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,528.96,1.17,14.13,222399.02,1.16,
1306580926650,Sat May 28 12:08:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,528.96,1.17,9.8,222407.67,1.17,
1306580960650,Sat May 28 12:09:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,503.96,1.17,9.8,222457.67,1.16,
1306580989650,Sat May 28 12:09:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,258.99,1.17,9.8,222523.53,1.16,
1306581005650,Sat May 28 12:10:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,130.19,1.27,2.48,223263.16,1.19,
1306581031650,Sat May 28 12:10:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,97.68,1.2,8.83,223328.17,1.19,
1306581042650,Sat May 28 12:10:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,97.68,1.27,2.48,223328.17,1.19,
1306581049650,Sat May 28 12:10:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,744.44,1.19,8.83,223523.53,1.19,
1306581067650,Sat May 28 12:11:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,97.93,1.18,304.54,223523.53,1.19,
1306581071650,Sat May 28 12:11:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,744.44,1.18,304.54,223523.53,1.19,
1306581113650,Sat May 28 12:11:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,97.93,1.18,206.6,223719.4,1.18,
1306581136650,Sat May 28 12:12:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,97.93,1.18,206.6,223719.4,1.18,
1306581146650,Sat May 28 12:12:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,73.63,1.16,848.26,223915.3,1.16,
1306581152650,Sat May 28 12:12:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,73.63,1.16,848.26,223915.3,1.16,
1306581153650,Sat May 28 12:12:33 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,638.07,1.16,848.26,224275.3,1.13,
1306581169650,Sat May 28 12:12:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,60.84,1.16,752.06,225429.73,1.13,
1306581183650,Sat May 28 12:13:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,27.84,1.16,752.06,225495.73,1.13,
1306581249650,Sat May 28 12:14:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2515.07,1.12,19.82,225551.44,1.13,
1306581272650,Sat May 28 12:14:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,380.18,1.16,752.06,225591.06,1.12,
1306581275650,Sat May 28 12:14:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,399.24,1.16,752.06,225591.06,1.12,
1306581286650,Sat May 28 12:14:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,423.0,1.16,752.06,225591.06,1.12,
1306581305650,Sat May 28 12:15:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,423.0,1.16,752.06,225591.06,1.12,
1306581308650,Sat May 28 12:15:08 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,573.0,1.16,752.06,225591.06,1.12,
1306581309650,Sat May 28 12:15:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,573.0,1.16,371.88,226351.44,1.16,
1306581315650,Sat May 28 12:15:15 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,34.66,1.16,371.88,226351.44,1.16,
1306581329650,Sat May 28 12:15:29 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,24.32,1.16,371.88,227218.12,1.13,
1306581342650,Sat May 28 12:15:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2515.07,1.16,296.95,227367.98,1.16,
1306581358650,Sat May 28 12:15:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2515.07,1.16,92.6,227776.69,1.16,
1306581362650,Sat May 28 12:16:02 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2515.07,1.16,54.47,227852.95,1.16,
1306581398650,Sat May 28 12:16:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,34.66,1.16,54.47,228552.95,1.11,
1306581412650,Sat May 28 12:16:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2049.74,1.16,54.47,228852.95,1.11,
1306581466650,Sat May 28 12:17:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,34.66,1.16,54.47,228852.95,1.11,
1306581517650,Sat May 28 12:18:37 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,34.66,1.16,54.47,228852.95,1.11,
1306581619650,Sat May 28 12:20:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,778.46,1.16,54.47,228852.95,1.11,
1306581642650,Sat May 28 12:20:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,778.46,1.18,182.72,228852.95,1.11,
1306581685650,Sat May 28 12:21:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,34.66,1.18,182.72,228852.95,1.11,
1306581726650,Sat May 28 12:22:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2049.74,1.18,182.72,228922.23,1.12,
1306581824650,Sat May 28 12:23:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,26.0,1.18,182.72,228922.23,1.12,
1306581849650,Sat May 28 12:24:09 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2049.74,1.18,182.72,228922.23,1.12,
1306581854650,Sat May 28 12:24:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2049.74,1.18,182.72,228922.23,1.12,
1306581875650,Sat May 28 12:24:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,2049.74,1.18,182.72,228922.23,1.12,
1306581926650,Sat May 28 12:25:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,43.33,1.18,182.72,229162.23,1.11,
1306581942650,Sat May 28 12:25:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,4814.52,1.17,49.0,229162.23,1.11,
1306581952650,Sat May 28 12:25:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,43.33,1.17,49.0,229162.23,1.11,
1306582026650,Sat May 28 12:27:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,24.49,1.17,49.0,229162.23,1.11,
1306582063650,Sat May 28 12:27:43 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,24.49,1.17,49.0,229162.23,1.11,
1306582094650,Sat May 28 12:28:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,43.33,1.17,49.0,229162.23,1.11,
1306582124650,Sat May 28 12:28:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,24.49,1.17,49.0,229162.23,1.11,
1306582127650,Sat May 28 12:28:47 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,24.49,1.17,49.0,229162.23,1.11,
1306582139650,Sat May 28 12:28:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,524.49,1.17,49.0,229162.23,1.11,
1306582163650,Sat May 28 12:29:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,43.33,1.17,49.0,229162.23,1.11,
1306582165650,Sat May 28 12:29:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,1929.74,1.13,82.17,229297.89,1.13,
1306582177650,Sat May 28 12:29:37 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,1929.74,1.13,32.17,229397.89,1.13,
1306582178650,Sat May 28 12:29:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,43.23,1.17,49.0,229462.23,1.13,
1306582182650,Sat May 28 12:29:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,391.5,1.17,49.0,229462.23,1.13,
1306582185650,Sat May 28 12:29:45 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,1929.74,1.17,49.0,229462.23,1.13,
1306582205650,Sat May 28 12:30:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,524.0,1.17,49.0,229462.23,1.13,
1306582214650,Sat May 28 12:30:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,43.33,1.17,49.0,229462.23,1.13,
1306582217650,Sat May 28 12:30:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,530.6,1.17,49.0,229462.23,1.13,
1306582226650,Sat May 28 12:30:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,717.44,1.17,44.0,229472.23,1.17,
1306582236650,Sat May 28 12:30:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,717.44,1.17,5.87,229548.48,1.17,
1306582249650,Sat May 28 12:30:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,530.6,1.19,8.83,229548.48,1.17,
1306582253650,Sat May 28 12:30:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,5077.55,1.18,5.87,229548.48,1.17,
1306582254650,Sat May 28 12:30:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,5077.55,1.18,5.87,229548.48,1.17,
1306582264650,Sat May 28 12:31:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,400.0,1.18,5.87,229548.48,1.17,
1306582266650,Sat May 28 12:31:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,400.0,1.18,5.87,229548.48,1.17,
1306582268650,Sat May 28 12:31:08 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,585.22,1.18,5.87,229548.48,1.17,
1306582277650,Sat May 28 12:31:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,185.22,1.18,5.87,229548.48,1.17,
1306582281650,Sat May 28 12:31:21 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,185.22,1.18,5.87,229548.48,1.17,
1306582285650,Sat May 28 12:31:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,185.22,1.18,5.87,229548.48,1.17,
1306582286650,Sat May 28 12:31:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,400.0,1.15,681.47,229918.94,1.15,
1306582294650,Sat May 28 12:31:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,43.33,1.15,681.47,229918.94,1.15,
1306582302650,Sat May 28 12:31:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,43.33,1.15,689.47,229918.94,1.15,
1306582305650,Sat May 28 12:31:45 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,43.33,1.15,689.47,229918.94,1.15,
1306582315650,Sat May 28 12:31:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,4814.52,1.15,689.47,229918.94,1.15,
1306582339650,Sat May 28 12:32:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,4814.52,1.15,689.47,229918.94,1.15,
1306582343650,Sat May 28 12:32:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.13,4814.52,1.15,689.47,229918.94,1.15,
1306582366650,Sat May 28 12:32:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,103.0,1.15,689.47,229918.94,1.15,
1306582375650,Sat May 28 12:32:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,100.0,1.15,232.12,230833.62,1.15,
1306582377650,Sat May 28 12:32:57 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,456.91,1.17,182.72,231297.89,1.15,
1306582408650,Sat May 28 12:33:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,789.74,1.17,182.72,231297.89,1.15,
1306582415650,Sat May 28 12:33:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,466.91,1.17,182.72,231297.89,1.15,
1306582430650,Sat May 28 12:33:50 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,463.91,1.17,182.72,231297.89,1.15,
1306582437650,Sat May 28 12:33:57 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,462.17,1.17,182.72,231301.34,1.15,
1306582439650,Sat May 28 12:33:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,189.27,1.19,8.83,231666.81,1.17,
1306582463650,Sat May 28 12:34:23 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,37.66,1.19,8.83,232969.7,1.15,
1306582471650,Sat May 28 12:34:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,3.0,1.19,8.83,232969.7,1.15,
1306582481650,Sat May 28 12:34:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4282.55,1.19,8.83,232999.7,1.11,
1306582489650,Sat May 28 12:34:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,313.2,1.19,8.83,232999.7,1.11,
1306582504650,Sat May 28 12:35:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,313.2,1.19,8.83,232999.7,1.11,
1306582522650,Sat May 28 12:35:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.08,1925.81,1.19,8.83,232999.7,1.11,
1306582528650,Sat May 28 12:35:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.08,2239.01,1.19,8.83,232999.7,1.11,
1306582553650,Sat May 28 12:35:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.08,1925.81,1.19,8.83,232999.7,1.11,
1306582554650,Sat May 28 12:35:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.1,524.0,1.19,8.83,232999.7,1.11,
1306582578650,Sat May 28 12:36:18 BST 2011,5,ACTIVE,A Murray 3 - 0,1.08,1925.81,1.19,8.83,232999.7,1.11,
1306582590650,Sat May 28 12:36:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.09,43.33,1.19,8.83,232999.7,1.11,
1306582599650,Sat May 28 12:36:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.1,567.69,1.19,8.83,232999.7,1.11,
1306582600650,Sat May 28 12:36:40 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,524.0,1.19,8.83,232999.7,1.11,
1306582662650,Sat May 28 12:37:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,4814.52,1.19,8.83,232999.7,1.11,
1306582672650,Sat May 28 12:37:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,365.45,1.19,3.83,233009.7,1.19,
1306582675650,Sat May 28 12:37:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,976.47,1.19,3.83,233009.7,1.19,
1306582691650,Sat May 28 12:38:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,976.47,1.27,2.48,233014.81,1.19,
1306582693650,Sat May 28 12:38:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,933.14,1.27,2.48,233014.81,1.19,
1306582717650,Sat May 28 12:38:37 BST 2011,5,ACTIVE,A Murray 3 - 0,1.19,412.92,1.27,2.48,233188.97,1.19,
1306582729650,Sat May 28 12:38:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.27,2.71,1.37,3.27,233193.95,1.27,
