Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 18:33:38 BST 2011,5,ACTIVE,Maria Sharapova,12.0,3.55,18.0,7.94,180982.98,18.0,
Sat Apr 02 18:33:41 BST 2011,5,ACTIVE,Maria Sharapova,17.0,6.66,19.5,221.89,180999.1,19.5,
Sat Apr 02 18:33:42 BST 2011,5,ACTIVE,Maria Sharapova,12.0,3.55,19.5,221.89,180999.1,19.5,
Sat Apr 02 18:33:43 BST 2011,5,ACTIVE,Maria Sharapova,17.0,6.0,19.5,221.89,180999.1,19.5,
Sat Apr 02 18:33:45 BST 2011,5,ACTIVE,Maria Sharapova,17.0,6.0,19.5,221.89,180999.1,19.5,
Sat Apr 02 18:33:46 BST 2011,5,ACTIVE,Maria Sharapova,17.0,6.0,19.5,221.89,180999.1,19.5,
Sat Apr 02 18:33:50 BST 2011,5,ACTIVE,Maria Sharapova,17.0,6.0,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:51 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:52 BST 2011,5,ACTIVE,Maria Sharapova,17.0,17.65,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:53 BST 2011,5,ACTIVE,Maria Sharapova,16.0,1155.0,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:55 BST 2011,5,ACTIVE,Maria Sharapova,16.0,1155.0,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:57 BST 2011,5,ACTIVE,Maria Sharapova,16.0,1155.0,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:33:59 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,19.0,39.43,180999.1,19.5,
Sat Apr 02 18:34:00 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,17.0,3.51,180999.1,19.5,
Sat Apr 02 18:34:02 BST 2011,5,ACTIVE,Maria Sharapova,14.0,3.55,17.0,3.51,180999.1,19.5,
Sat Apr 02 18:34:03 BST 2011,5,ACTIVE,Maria Sharapova,14.0,3.55,17.0,3.51,180999.1,19.5,
Sat Apr 02 18:34:06 BST 2011,5,ACTIVE,Maria Sharapova,20.0,439.45,21.0,12.5,181010.12,20.0,
Sat Apr 02 18:34:07 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2512.31,24.0,3.76,181010.12,20.0,
Sat Apr 02 18:34:08 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2512.31,24.0,3.76,181010.12,20.0,
Sat Apr 02 18:34:09 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2512.31,24.0,3.76,181010.12,20.0,
Sat Apr 02 18:34:10 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2512.31,24.0,3.76,181010.12,20.0,
Sat Apr 02 18:34:11 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2482.31,24.0,3.76,181070.12,20.0,
Sat Apr 02 18:34:12 BST 2011,5,ACTIVE,Maria Sharapova,20.0,2480.31,24.0,3.76,181074.12,20.0,
Sat Apr 02 18:34:14 BST 2011,5,ACTIVE,Maria Sharapova,21.0,35.31,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:15 BST 2011,5,ACTIVE,Maria Sharapova,21.0,35.31,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:17 BST 2011,5,ACTIVE,Maria Sharapova,21.0,35.31,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:18 BST 2011,5,ACTIVE,Maria Sharapova,21.0,35.31,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:23 BST 2011,5,ACTIVE,Maria Sharapova,21.0,35.31,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:24 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1958.85,24.0,3.76,181080.12,20.0,
Sat Apr 02 18:34:25 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,24.0,2.0,181080.12,20.0,
Sat Apr 02 18:34:27 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,24.0,2.0,181080.12,20.0,
Sat Apr 02 18:34:28 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,24.0,2.0,181083.67,21.0,
Sat Apr 02 18:34:29 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,24.0,2.0,181083.67,21.0,
Sat Apr 02 18:34:30 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,21.0,4.0,181083.67,21.0,
Sat Apr 02 18:34:33 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,21.0,115.0,181083.67,21.0,
Sat Apr 02 18:34:35 BST 2011,5,ACTIVE,Maria Sharapova,12.5,177.6,21.0,4.0,181083.67,21.0,
Sat Apr 02 18:34:36 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,21.0,4.0,181083.67,21.0,
Sat Apr 02 18:34:40 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,20.0,111.0,181083.67,21.0,
Sat Apr 02 18:34:44 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,20.0,111.0,181085.67,17.5,
Sat Apr 02 18:34:45 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,21.0,16.5,181085.67,17.5,
Sat Apr 02 18:34:46 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,7.05,181087.97,17.5,
Sat Apr 02 18:34:47 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,139.84,181087.97,17.5,
Sat Apr 02 18:34:48 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,139.84,181087.97,17.5,
Sat Apr 02 18:34:49 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,70.62,181087.97,17.5,
Sat Apr 02 18:34:50 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,70.62,181087.97,17.5,
Sat Apr 02 18:34:52 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,17.5,64.44,181100.33,17.5,
Sat Apr 02 18:34:53 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,21.0,2.0,181100.33,17.5,
Sat Apr 02 18:34:57 BST 2011,5,ACTIVE,Maria Sharapova,16.0,299.0,21.0,3.76,181100.33,17.5,
Sat Apr 02 18:34:58 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1961.85,21.0,3.76,181100.33,17.5,
Sat Apr 02 18:34:59 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1959.85,21.0,3.76,181104.33,20.0,
Sat Apr 02 18:35:00 BST 2011,5,ACTIVE,Maria Sharapova,21.0,262.37,24.0,2.0,181111.88,21.0,
Sat Apr 02 18:35:03 BST 2011,5,ACTIVE,Maria Sharapova,21.0,227.94,24.0,2.0,181180.73,21.0,
Sat Apr 02 18:35:04 BST 2011,5,ACTIVE,Maria Sharapova,21.0,231.7,24.0,2.0,181180.73,21.0,
Sat Apr 02 18:35:06 BST 2011,5,ACTIVE,Maria Sharapova,21.0,227.94,24.0,2.0,181180.73,21.0,
Sat Apr 02 18:35:12 BST 2011,5,ACTIVE,Maria Sharapova,21.0,44.14,24.0,2.0,181180.73,21.0,
Sat Apr 02 18:35:13 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,24.0,2.0,181189.33,21.0,
Sat Apr 02 18:35:14 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,24.0,28.28,181189.33,21.0,
Sat Apr 02 18:35:15 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,22.0,37.0,181189.33,21.0,
Sat Apr 02 18:35:19 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,22.0,37.0,181189.33,21.0,
Sat Apr 02 18:35:21 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,24.0,28.28,181263.33,22.0,
Sat Apr 02 18:35:22 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,24.0,28.28,181263.33,22.0,
Sat Apr 02 18:35:23 BST 2011,5,ACTIVE,Maria Sharapova,21.0,39.84,24.0,2.0,181263.33,22.0,
Sat Apr 02 18:35:25 BST 2011,5,ACTIVE,Maria Sharapova,21.0,23.01,24.0,2.0,181297.02,21.0,
Sat Apr 02 18:35:26 BST 2011,5,ACTIVE,Maria Sharapova,21.0,23.01,23.0,4.36,181297.02,21.0,
Sat Apr 02 18:35:31 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1959.85,23.0,4.36,181297.02,21.0,
Sat Apr 02 18:35:32 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1959.85,21.0,4.41,181297.02,21.0,
Sat Apr 02 18:35:36 BST 2011,5,ACTIVE,Maria Sharapova,20.0,1959.85,23.0,4.36,181297.02,21.0,
Sat Apr 02 18:35:37 BST 2011,5,ACTIVE,Maria Sharapova,26.0,89.14,44.0,2.0,181314.73,24.0,
Sat Apr 02 18:35:38 BST 2011,5,ACTIVE,Maria Sharapova,26.0,89.14,44.0,2.0,181314.73,24.0,
Sat Apr 02 18:35:39 BST 2011,5,ACTIVE,Maria Sharapova,26.0,569.14,44.0,2.0,181314.73,24.0,
Sat Apr 02 18:35:41 BST 2011,5,ACTIVE,Maria Sharapova,26.0,564.72,44.0,2.0,181323.55,26.0,
Sat Apr 02 18:35:42 BST 2011,5,ACTIVE,Maria Sharapova,26.0,564.72,44.0,2.0,181323.55,26.0,
Sat Apr 02 18:35:43 BST 2011,5,ACTIVE,Maria Sharapova,26.0,564.72,44.0,2.0,181323.55,26.0,
Sat Apr 02 18:35:49 BST 2011,5,ACTIVE,Maria Sharapova,26.0,564.72,44.0,2.0,181323.55,26.0,
Sat Apr 02 18:35:51 BST 2011,5,ACTIVE,Maria Sharapova,26.0,561.6,30.0,63.57,181329.8,26.0,
Sat Apr 02 18:35:52 BST 2011,5,ACTIVE,Maria Sharapova,26.0,552.78,30.0,63.57,181347.45,26.0,
Sat Apr 02 18:35:56 BST 2011,5,ACTIVE,Maria Sharapova,26.0,552.78,30.0,63.57,181347.45,26.0,
Sat Apr 02 18:35:58 BST 2011,5,ACTIVE,Maria Sharapova,27.0,78.92,30.0,63.57,181355.48,27.0,
Sat Apr 02 18:36:00 BST 2011,5,ACTIVE,Maria Sharapova,27.0,74.5,30.0,57.74,181375.97,27.0,
Sat Apr 02 18:36:01 BST 2011,5,ACTIVE,Maria Sharapova,27.0,74.5,30.0,8.94,181473.56,30.0,
Sat Apr 02 18:36:06 BST 2011,5,ACTIVE,Maria Sharapova,27.0,62.66,30.0,8.94,181497.25,27.0,
Sat Apr 02 18:36:07 BST 2011,5,ACTIVE,Maria Sharapova,27.0,62.66,30.0,7.45,181500.23,30.0,
Sat Apr 02 18:36:08 BST 2011,5,ACTIVE,Maria Sharapova,27.0,62.66,30.0,5.66,181503.8,30.0,
Sat Apr 02 18:36:11 BST 2011,5,ACTIVE,Maria Sharapova,27.0,60.9,30.0,5.66,181507.33,27.0,
Sat Apr 02 18:36:12 BST 2011,5,ACTIVE,Maria Sharapova,29.0,29.66,30.0,5.66,181524.98,27.0,
Sat Apr 02 18:36:14 BST 2011,5,ACTIVE,Maria Sharapova,29.0,20.83,30.0,5.66,181542.66,29.0,
Sat Apr 02 18:36:15 BST 2011,5,ACTIVE,Maria Sharapova,29.0,16.41,30.0,5.66,181551.47,29.0,
Sat Apr 02 18:36:16 BST 2011,5,ACTIVE,Maria Sharapova,29.0,12.0,30.0,5.66,181560.3,29.0,
Sat Apr 02 18:36:20 BST 2011,5,ACTIVE,Maria Sharapova,29.0,7.58,30.0,5.66,181569.11,29.0,
Sat Apr 02 18:36:21 BST 2011,5,ACTIVE,Maria Sharapova,28.0,220.73,29.0,12.72,181584.3,29.0,
Sat Apr 02 18:36:24 BST 2011,5,ACTIVE,Maria Sharapova,28.0,220.73,29.0,12.72,181584.3,29.0,
Sat Apr 02 18:36:26 BST 2011,5,ACTIVE,Maria Sharapova,28.0,220.73,30.0,7.66,181609.73,29.0,
Sat Apr 02 18:36:28 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,176.28,181613.88,29.0,
Sat Apr 02 18:36:29 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,178.05,181613.88,29.0,
Sat Apr 02 18:36:30 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,179.81,181613.88,29.0,
Sat Apr 02 18:36:32 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,179.81,181613.88,29.0,
Sat Apr 02 18:36:33 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,118.78,181735.95,29.0,
Sat Apr 02 18:36:34 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,146.84,181735.95,29.0,
Sat Apr 02 18:36:36 BST 2011,5,ACTIVE,Maria Sharapova,28.0,218.96,29.0,146.84,181735.95,29.0,
Sat Apr 02 18:36:37 BST 2011,5,ACTIVE,Maria Sharapova,28.0,213.29,29.0,146.84,181747.3,28.0,
Sat Apr 02 18:36:38 BST 2011,5,ACTIVE,Maria Sharapova,28.0,213.29,29.0,145.07,181747.3,28.0,
Sat Apr 02 18:36:39 BST 2011,5,ACTIVE,Maria Sharapova,28.0,213.29,29.0,147.07,181747.3,28.0,
Sat Apr 02 18:36:40 BST 2011,5,ACTIVE,Maria Sharapova,28.0,211.29,29.0,147.07,181751.3,28.0,
Sat Apr 02 18:36:41 BST 2011,5,ACTIVE,Maria Sharapova,28.0,211.29,29.0,145.86,181753.7,29.0,
Sat Apr 02 18:36:42 BST 2011,5,ACTIVE,Maria Sharapova,28.0,199.45,29.0,145.86,181777.39,28.0,
Sat Apr 02 18:36:43 BST 2011,5,ACTIVE,Maria Sharapova,28.0,197.68,29.0,145.86,181780.94,28.0,
Sat Apr 02 18:36:44 BST 2011,5,ACTIVE,Maria Sharapova,28.0,190.62,29.0,145.86,181795.05,28.0,
Sat Apr 02 18:36:47 BST 2011,5,ACTIVE,Maria Sharapova,28.0,190.62,29.0,145.86,181795.05,28.0,
Sat Apr 02 18:36:54 BST 2011,5,ACTIVE,Maria Sharapova,28.0,187.62,29.0,145.86,181801.05,28.0,
Sat Apr 02 18:36:56 BST 2011,5,ACTIVE,Maria Sharapova,28.0,185.85,29.0,117.8,181804.6,28.0,
Sat Apr 02 18:36:59 BST 2011,5,ACTIVE,Maria Sharapova,28.0,174.01,29.0,117.8,181828.27,28.0,
Sat Apr 02 18:37:01 BST 2011,5,ACTIVE,Maria Sharapova,28.0,145.95,29.0,117.8,181884.39,28.0,
Sat Apr 02 18:37:04 BST 2011,5,ACTIVE,Maria Sharapova,28.0,137.12,29.0,3.76,181902.05,28.0,
Sat Apr 02 18:37:08 BST 2011,5,ACTIVE,Maria Sharapova,28.0,137.12,30.0,19.77,181902.05,28.0,
Sat Apr 02 18:37:09 BST 2011,5,ACTIVE,Maria Sharapova,28.0,92.98,30.0,19.77,181990.34,28.0,
Sat Apr 02 18:37:13 BST 2011,5,ACTIVE,Maria Sharapova,28.0,90.97,30.0,19.77,181994.34,28.0,
Sat Apr 02 18:37:14 BST 2011,5,ACTIVE,Maria Sharapova,28.0,88.47,30.0,19.77,181999.33,28.0,
Sat Apr 02 18:37:22 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,28.0,31.6,182176.3,28.0,
Sat Apr 02 18:37:24 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,27.0,17.65,182176.3,28.0,
Sat Apr 02 18:37:26 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,27.0,17.65,182176.3,28.0,
Sat Apr 02 18:37:27 BST 2011,5,ACTIVE,Maria Sharapova,28.0,11.94,30.0,19.77,182215.61,28.0,
Sat Apr 02 18:37:28 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,30.0,19.77,182215.61,28.0,
Sat Apr 02 18:37:29 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,30.0,19.77,182215.61,28.0,
Sat Apr 02 18:37:37 BST 2011,5,ACTIVE,Maria Sharapova,26.0,111.0,28.0,25.73,182215.61,28.0,
Sat Apr 02 18:37:38 BST 2011,5,ACTIVE,Maria Sharapova,26.0,81.37,28.0,25.73,182274.88,26.0,
Sat Apr 02 18:37:41 BST 2011,5,ACTIVE,Maria Sharapova,26.0,81.37,28.0,10.0,182326.33,28.0,
Sat Apr 02 18:37:43 BST 2011,5,ACTIVE,Maria Sharapova,26.0,81.37,28.0,12.49,182326.33,28.0,
Sat Apr 02 18:37:45 BST 2011,5,ACTIVE,Maria Sharapova,26.0,78.88,28.0,12.49,182331.31,26.0,
Sat Apr 02 18:37:47 BST 2011,5,ACTIVE,Maria Sharapova,28.0,17.51,30.0,19.77,182356.3,28.0,
Sat Apr 02 18:37:48 BST 2011,5,ACTIVE,Maria Sharapova,26.0,78.88,30.0,19.77,182359.83,28.0,
Sat Apr 02 18:37:51 BST 2011,5,ACTIVE,Maria Sharapova,26.0,78.88,30.0,19.77,182359.83,28.0,
Sat Apr 02 18:38:00 BST 2011,5,ACTIVE,Maria Sharapova,26.0,77.11,30.0,19.77,182363.38,26.0,
Sat Apr 02 18:38:01 BST 2011,5,ACTIVE,Maria Sharapova,26.0,72.7,30.0,19.77,182372.19,26.0,
Sat Apr 02 18:38:03 BST 2011,5,ACTIVE,Maria Sharapova,16.5,299.0,30.0,19.77,182372.19,26.0,
Sat Apr 02 18:38:08 BST 2011,5,ACTIVE,Maria Sharapova,16.5,299.0,26.0,6.23,182372.19,26.0,
Sat Apr 02 18:38:09 BST 2011,5,ACTIVE,Maria Sharapova,16.5,299.0,25.0,35.31,182372.19,26.0,
Sat Apr 02 18:38:19 BST 2011,5,ACTIVE,Maria Sharapova,16.5,299.0,25.0,29.06,182384.69,25.0,
Sat Apr 02 18:38:23 BST 2011,5,ACTIVE,Maria Sharapova,16.5,297.23,25.0,29.06,182388.23,16.5,
Sat Apr 02 18:38:24 BST 2011,5,ACTIVE,Maria Sharapova,16.5,297.23,30.0,19.77,182388.23,16.5,
Sat Apr 02 18:38:26 BST 2011,5,ACTIVE,Maria Sharapova,16.5,297.23,30.0,19.77,182388.23,16.5,
Sat Apr 02 18:38:27 BST 2011,5,ACTIVE,Maria Sharapova,16.5,297.23,30.0,19.77,182388.23,16.5,
Sat Apr 02 18:38:28 BST 2011,5,ACTIVE,Maria Sharapova,16.5,297.23,30.0,19.77,182388.23,16.5,
Sat Apr 02 18:38:35 BST 2011,5,ACTIVE,Maria Sharapova,16.5,295.46,30.0,19.77,182391.77,16.5,
Sat Apr 02 18:38:39 BST 2011,5,ACTIVE,Maria Sharapova,16.5,144.81,30.0,19.77,182693.06,16.5,
Sat Apr 02 18:38:45 BST 2011,5,ACTIVE,Maria Sharapova,17.0,2.49,30.0,19.77,182693.06,16.5,
Sat Apr 02 18:38:48 BST 2011,5,ACTIVE,Maria Sharapova,17.0,2.49,30.0,19.77,182693.06,16.5,
Sat Apr 02 18:38:49 BST 2011,5,ACTIVE,Maria Sharapova,17.0,2.49,30.0,19.77,182705.97,21.0,
Sat Apr 02 18:38:57 BST 2011,5,ACTIVE,Maria Sharapova,16.5,144.81,30.0,19.77,182715.97,17.5,
Sat Apr 02 18:39:09 BST 2011,5,ACTIVE,Maria Sharapova,16.5,144.81,17.5,7.62,182721.58,17.5,
Sat Apr 02 18:39:14 BST 2011,5,ACTIVE,Maria Sharapova,16.5,124.81,30.0,19.77,182773.48,16.5,
Sat Apr 02 18:39:15 BST 2011,5,ACTIVE,Maria Sharapova,16.5,124.81,30.0,19.77,182776.8,17.5,
Sat Apr 02 18:39:16 BST 2011,5,ACTIVE,Maria Sharapova,17.5,3.47,30.0,19.77,182780.34,17.5,
Sat Apr 02 18:39:18 BST 2011,5,ACTIVE,Maria Sharapova,16.5,124.81,17.5,95.53,182787.28,17.5,
Sat Apr 02 18:39:19 BST 2011,5,ACTIVE,Maria Sharapova,16.5,49.76,17.5,95.53,182937.38,16.5,
Sat Apr 02 18:39:21 BST 2011,5,ACTIVE,Maria Sharapova,16.5,49.76,17.5,92.88,182942.69,17.5,
Sat Apr 02 18:39:23 BST 2011,5,ACTIVE,Maria Sharapova,16.5,37.19,17.5,92.88,182967.81,16.5,
Sat Apr 02 18:39:27 BST 2011,5,ACTIVE,Maria Sharapova,16.5,37.19,17.5,94.88,182967.81,16.5,
Sat Apr 02 18:39:29 BST 2011,5,ACTIVE,Maria Sharapova,16.5,37.19,17.5,69.27,183019.05,17.5,
Sat Apr 02 18:39:31 BST 2011,5,ACTIVE,Maria Sharapova,16.5,29.24,17.5,69.27,183034.94,16.5,
Sat Apr 02 18:39:32 BST 2011,5,ACTIVE,Maria Sharapova,16.5,29.24,17.5,63.88,183045.72,17.5,
Sat Apr 02 18:39:33 BST 2011,5,ACTIVE,Maria Sharapova,16.5,27.24,17.5,63.88,183049.72,16.5,
Sat Apr 02 18:39:36 BST 2011,5,ACTIVE,Maria Sharapova,16.5,27.24,17.5,58.04,183061.4,17.5,
Sat Apr 02 18:39:37 BST 2011,5,ACTIVE,Maria Sharapova,16.5,27.24,17.5,58.61,183061.4,17.5,
Sat Apr 02 18:39:41 BST 2011,5,ACTIVE,Maria Sharapova,16.5,19.76,17.5,58.61,183076.36,16.5,
Sat Apr 02 18:39:44 BST 2011,5,ACTIVE,Maria Sharapova,16.5,17.76,17.5,58.61,183080.36,16.5,
Sat Apr 02 18:39:46 BST 2011,5,ACTIVE,Maria Sharapova,16.5,15.99,17.5,58.61,183083.9,16.5,
Sat Apr 02 18:39:51 BST 2011,5,ACTIVE,Maria Sharapova,16.5,21.28,17.5,58.61,183083.9,16.5,
Sat Apr 02 18:39:53 BST 2011,5,ACTIVE,Maria Sharapova,16.5,21.28,17.5,40.95,183119.22,17.5,
Sat Apr 02 18:39:55 BST 2011,5,ACTIVE,Maria Sharapova,16.5,19.51,17.5,40.95,183122.77,16.5,
Sat Apr 02 18:39:56 BST 2011,5,ACTIVE,Maria Sharapova,16.5,15.98,17.5,40.95,183129.81,16.5,
Sat Apr 02 18:39:58 BST 2011,5,ACTIVE,Maria Sharapova,16.5,5.98,17.5,2.57,183149.81,16.5,
Sat Apr 02 18:40:00 BST 2011,5,ACTIVE,Maria Sharapova,16.5,5.98,30.0,19.77,183154.98,17.5,
Sat Apr 02 18:40:04 BST 2011,5,ACTIVE,Maria Sharapova,17.5,441.53,30.0,19.77,183154.98,17.5,
Sat Apr 02 18:40:05 BST 2011,5,ACTIVE,Maria Sharapova,17.5,430.05,30.0,19.77,183177.94,17.5,
Sat Apr 02 18:40:08 BST 2011,5,ACTIVE,Maria Sharapova,17.5,430.05,30.0,19.77,183177.94,17.5,
Sat Apr 02 18:40:09 BST 2011,5,ACTIVE,Maria Sharapova,15.5,66.0,30.0,19.77,183177.94,17.5,
Sat Apr 02 18:40:11 BST 2011,5,ACTIVE,Maria Sharapova,16.5,12.69,30.0,19.77,183177.94,17.5,
Sat Apr 02 18:40:13 BST 2011,5,ACTIVE,Maria Sharapova,16.5,12.0,29.0,8.93,183177.94,17.5,
Sat Apr 02 18:40:22 BST 2011,5,ACTIVE,Maria Sharapova,16.5,12.0,29.0,8.93,183177.94,17.5,
Sat Apr 02 18:40:25 BST 2011,5,ACTIVE,Maria Sharapova,16.5,12.0,17.5,49.43,183177.94,17.5,
Sat Apr 02 18:40:27 BST 2011,5,ACTIVE,Maria Sharapova,15.5,211.92,17.5,49.43,183177.94,17.5,
Sat Apr 02 18:40:31 BST 2011,5,ACTIVE,Maria Sharapova,15.5,211.92,17.5,49.43,183177.94,17.5,
Sat Apr 02 18:40:32 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,17.5,49.43,183177.94,17.5,
Sat Apr 02 18:40:35 BST 2011,5,ACTIVE,Maria Sharapova,19.0,38.85,30.0,19.77,183276.8,17.5,
Sat Apr 02 18:40:36 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,17.5,27.49,183354.17,19.0,
Sat Apr 02 18:40:37 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,30.0,19.77,183354.55,17.5,
Sat Apr 02 18:40:38 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,18.0,309.02,183354.55,17.5,
Sat Apr 02 18:40:39 BST 2011,5,ACTIVE,Maria Sharapova,17.5,4.36,18.0,309.02,183354.55,17.5,
Sat Apr 02 18:40:41 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,18.0,309.02,183354.55,17.5,
Sat Apr 02 18:40:43 BST 2011,5,ACTIVE,Maria Sharapova,17.0,12.0,18.0,175.47,183621.66,18.0,
Sat Apr 02 18:40:47 BST 2011,5,ACTIVE,Maria Sharapova,17.0,10.0,18.0,171.11,183634.39,17.0,
Sat Apr 02 18:40:48 BST 2011,5,ACTIVE,Maria Sharapova,17.0,10.0,18.0,144.4,183687.81,18.0,
Sat Apr 02 18:40:49 BST 2011,5,ACTIVE,Maria Sharapova,17.0,54.0,18.0,144.4,183687.81,18.0,
Sat Apr 02 18:40:51 BST 2011,5,ACTIVE,Maria Sharapova,17.0,54.0,18.0,144.4,183687.81,18.0,
Sat Apr 02 18:40:52 BST 2011,5,ACTIVE,Maria Sharapova,17.0,44.0,18.0,144.4,183687.81,18.0,
Sat Apr 02 18:40:55 BST 2011,5,ACTIVE,Maria Sharapova,17.5,12.47,18.0,144.4,183687.81,18.0,
Sat Apr 02 18:40:57 BST 2011,5,ACTIVE,Maria Sharapova,18.0,632.6,30.0,19.77,183976.61,18.0,
Sat Apr 02 18:40:58 BST 2011,5,ACTIVE,Maria Sharapova,17.5,12.47,30.0,19.77,183976.61,18.0,
Sat Apr 02 18:41:01 BST 2011,5,ACTIVE,Maria Sharapova,18.0,20.59,30.0,19.77,183976.61,18.0,
Sat Apr 02 18:41:05 BST 2011,5,ACTIVE,Maria Sharapova,17.5,12.47,30.0,19.77,183976.61,18.0,
Sat Apr 02 18:41:20 BST 2011,5,ACTIVE,Maria Sharapova,17.0,44.0,21.0,44.14,184001.55,17.5,
Sat Apr 02 18:41:24 BST 2011,5,ACTIVE,Maria Sharapova,23.0,2898.64,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:27 BST 2011,5,ACTIVE,Maria Sharapova,23.0,2898.64,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:28 BST 2011,5,ACTIVE,Maria Sharapova,23.0,2898.64,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:30 BST 2011,5,ACTIVE,Maria Sharapova,23.0,2898.64,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:32 BST 2011,5,ACTIVE,Maria Sharapova,23.0,2898.64,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:34 BST 2011,5,ACTIVE,Maria Sharapova,25.0,55.0,30.0,19.77,184089.84,21.0,
Sat Apr 02 18:41:37 BST 2011,5,ACTIVE,Maria Sharapova,25.0,42.53,30.0,19.77,184114.8,25.0,
Sat Apr 02 18:41:41 BST 2011,5,ACTIVE,Maria Sharapova,25.0,42.53,26.0,2.49,184114.8,25.0,
Sat Apr 02 18:41:45 BST 2011,5,ACTIVE,Maria Sharapova,25.0,39.88,26.0,2.49,184120.1,25.0,
Sat Apr 02 18:41:48 BST 2011,5,ACTIVE,Maria Sharapova,25.0,20.45,26.0,2.49,184158.95,25.0,
Sat Apr 02 18:41:49 BST 2011,5,ACTIVE,Maria Sharapova,25.0,20.45,26.0,2.49,184158.95,25.0,
Sat Apr 02 18:41:52 BST 2011,5,ACTIVE,Maria Sharapova,25.0,11.62,26.0,2.49,184176.61,25.0,
