Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Sat Apr 02 17:30:00 BST 2011
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 14:20:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:20:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:21:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,302.69,84161.23,1.67,
Sat Apr 02 14:22:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:22:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1096.19,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1859.03,1.68,152.4,84461.81,1.68,
Sat Apr 02 14:23:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1682.45,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1682.45,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1682.45,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1682.45,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1682.45,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:23:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:24:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:24:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:24:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
Sat Apr 02 14:24:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,1706.93,1.68,152.4,84814.97,1.67,
