Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Sat Apr 02 17:30:00 BST 2011
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 16:44:30 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:31 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:32 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:33 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:34 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:35 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:36 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:37 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:38 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:39 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:40 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:41 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:42 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1275.05,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:43 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:44 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:45 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:46 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:47 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:48 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:49 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:50 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:51 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:52 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:53 BST 2011,0,ACTIVE,Maria Sharapova,2.44,99.0,2.46,11.81,34212.34,2.44,
Sat Apr 02 16:44:54 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:44:55 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:44:56 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:44:57 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:44:58 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:44:59 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:00 BST 2011,0,ACTIVE,Maria Sharapova,2.44,78.42,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:01 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:02 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:03 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:04 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:05 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:06 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:07 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.46,11.81,34253.5,2.44,
Sat Apr 02 16:45:08 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.48,275.55,34561.04,2.46,
Sat Apr 02 16:45:09 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.48,275.55,34561.04,2.46,
Sat Apr 02 16:45:10 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.48,275.55,34561.04,2.46,
Sat Apr 02 16:45:11 BST 2011,0,ACTIVE,Maria Sharapova,2.44,207.4,2.48,548.61,34561.04,2.46,
Sat Apr 02 16:45:12 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.44,190.6,34995.84,2.44,
Sat Apr 02 16:45:13 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.48,548.61,35377.04,2.44,
Sat Apr 02 16:45:14 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.48,548.61,35377.04,2.44,
Sat Apr 02 16:45:15 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.48,548.61,35377.04,2.44,
Sat Apr 02 16:45:16 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,10.0,35377.04,2.44,
Sat Apr 02 16:45:17 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,10.0,35377.04,2.44,
Sat Apr 02 16:45:18 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,10.0,35377.04,2.44,
Sat Apr 02 16:45:19 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,10.0,35377.04,2.44,
Sat Apr 02 16:45:20 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,152.0,35377.04,2.44,
Sat Apr 02 16:45:21 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.46,152.0,35377.04,2.44,
Sat Apr 02 16:45:22 BST 2011,0,ACTIVE,Maria Sharapova,2.42,1146.07,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:23 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,405.5,35680.96,2.46,
Sat Apr 02 16:45:24 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,405.5,35680.96,2.46,
Sat Apr 02 16:45:25 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,405.5,35680.96,2.46,
Sat Apr 02 16:45:26 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:27 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:28 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:29 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:30 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:31 BST 2011,0,ACTIVE,Maria Sharapova,2.44,10.0,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:32 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:33 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:34 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:35 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:36 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:37 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:38 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:39 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:40 BST 2011,0,ACTIVE,Maria Sharapova,2.44,11.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:41 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:42 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:43 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:44 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.76,2.46,44.0,35680.96,2.46,
Sat Apr 02 16:45:45 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:46 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:47 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:48 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:49 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:50 BST 2011,0,ACTIVE,Maria Sharapova,2.44,132.76,2.48,275.55,35680.96,2.46,
Sat Apr 02 16:45:51 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.48,275.55,35726.02,2.44,
Sat Apr 02 16:45:52 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.48,275.55,35726.02,2.44,
Sat Apr 02 16:45:53 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.48,275.55,35726.02,2.44,
Sat Apr 02 16:45:54 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:45:55 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:45:56 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:45:57 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:45:58 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:45:59 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:00 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:01 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:02 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:03 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:04 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,10.0,35726.02,2.44,
Sat Apr 02 16:46:05 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:06 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:07 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:08 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:09 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:10 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:11 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:12 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:13 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:14 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:15 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:16 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:17 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:18 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:19 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:20 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:21 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:22 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:23 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:24 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:25 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:26 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:27 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:28 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:29 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:30 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:31 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:32 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:33 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:34 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:35 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:36 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:37 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:38 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:39 BST 2011,0,ACTIVE,Maria Sharapova,2.44,110.24,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:40 BST 2011,0,ACTIVE,Maria Sharapova,2.44,577.0,2.46,11.76,35726.02,2.44,
Sat Apr 02 16:46:41 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:42 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:43 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:44 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:45 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:46 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:47 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:48 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:49 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:50 BST 2011,0,ACTIVE,Maria Sharapova,2.44,477.0,2.46,11.76,35926.02,2.44,
Sat Apr 02 16:46:51 BST 2011,0,ACTIVE,Maria Sharapova,2.44,476.25,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:52 BST 2011,0,ACTIVE,Maria Sharapova,2.44,476.25,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:53 BST 2011,0,ACTIVE,Maria Sharapova,2.44,476.25,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:54 BST 2011,0,ACTIVE,Maria Sharapova,2.44,476.25,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:55 BST 2011,0,ACTIVE,Maria Sharapova,2.44,476.25,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:56 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:57 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:58 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:46:59 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:00 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:01 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:02 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:03 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:04 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:05 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:06 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:07 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:08 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:09 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:10 BST 2011,0,ACTIVE,Maria Sharapova,2.44,829.42,2.46,11.76,35927.52,2.44,
Sat Apr 02 16:47:11 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:12 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:13 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:14 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:15 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:16 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:17 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:18 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:19 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:20 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:21 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:22 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:23 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:24 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:25 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:26 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:27 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:28 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:29 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:30 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:31 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:32 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:33 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:34 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:35 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:36 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:37 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:38 BST 2011,0,ACTIVE,Maria Sharapova,2.44,794.1,2.46,11.76,35998.16,2.44,
Sat Apr 02 16:47:39 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:40 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:41 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:42 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:43 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:44 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:45 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:46 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:47 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:48 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:49 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:50 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:51 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:52 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:53 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:54 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:55 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:56 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:57 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:58 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:47:59 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:48:00 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:48:01 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
Sat Apr 02 16:48:02 BST 2011,0,ACTIVE,Maria Sharapova,2.44,746.73,2.46,11.76,36092.9,2.44,
