1,1,6,5,1,1,0,4.06E-05,0
1,1,6,5,2,1,0,3.86E-05,0
1,1,6,5,3,1,0,3.66E-05,0
1,1,6,5,3,2,0,3.48E-05,0
1,1,6,5,3,3,0,3.31E-05,0
1,1,6,5,4,3,0,3.14E-05,0
1,1,6,5,4,4,0,2.98E-05,0
1,1,6,5,4,5,0,2.84E-05,0
1,1,6,5,4,6,0,2.69E-05,0
1,1,6,6,1,0,1,2.56E-05,0
1,1,6,6,1,1,0,2.43E-05,0
1,1,6,6,2,1,0,2.31E-05,0
1,1,6,6,3,1,1,2.19E-05,0
1,1,6,6,3,2,1,2.08E-05,0
1,1,6,6,4,2,0,1.98E-05,0
1,1,6,6,5,2,0,1.88E-05,0
1,1,6,6,5,3,1,1.79E-05,0
1,1,6,6,6,3,1,1.70E-05,0
1,1,6,6,7,3,0,1.61E-05,0
2,1,0,0,0,1,0,1.53E-05,0
2,1,0,0,0,2,0,1.46E-05,0
2,1,0,0,1,2,0,1.38E-05,0
2,1,0,0,1,3,0,1.31E-05,0
2,1,0,0,2,3,0,1.25E-05,0
2,1,0,0,2,4,0,1.19E-05,0
2,1,0,1,0,1,1,1.13E-05,0
2,1,0,1,1,1,1,1.07E-05,0
2,1,0,1,2,1,1,1.02E-05,0
2,1,0,1,3,1,1,9.66E-06,0
2,1,0,1,3,2,1,9.17E-06,0
2,1,0,1,4,2,1,8.71E-06,0
2,1,1,1,1,0,0,8.28E-06,0
2,1,1,1,2,0,0,7.86E-06,0
2,1,1,1,3,0,0,7.47E-06,0
2,1,1,1,3,1,0,7.10E-06,0
2,1,1,1,3,2,0,6.74E-06,0
2,1,1,1,4,2,0,6.41E-06,0
2,1,2,1,0,1,1,6.09E-06,0
2,1,2,1,1,1,1,5.78E-06,0
2,1,2,1,2,1,1,5.49E-06,0
2,1,2,1,2,2,1,5.22E-06,0
2,1,2,1,3,2,1,4.96E-06,0
2,1,2,1,4,2,1,4.71E-06,0
2,1,3,1,1,0,0,4.47E-06,0
2,1,3,1,2,0,0,4.25E-06,0
2,1,3,1,3,0,0,4.04E-06,0
2,1,3,1,4,0,0,3.84E-06,0
2,1,4,1,1,0,1,3.64E-06,0
2,1,4,1,2,0,1,3.46E-06,0
2,1,4,1,3,0,1,3.29E-06,0
2,1,4,1,4,0,1,3.12E-06,0
2,1,5,1,1,0,0,2.97E-06,0
2,1,5,1,2,0,0,2.82E-06,0
2,1,5,1,2,1,0,2.68E-06,0
2,1,5,1,3,1,0,2.54E-06,0
2,1,5,1,4,1,0,2.42E-06,0
