Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1301764830285,Sat Apr 02 18:20:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,18948.98,1937430.0,1.17,
1301764831285,Sat Apr 02 18:20:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,18948.98,1937430.0,1.17,
1301764832285,Sat Apr 02 18:20:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,18061.64,1939204.6,1.18,
1301764833285,Sat Apr 02 18:20:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,16992.42,1941343.1,1.18,
1301764834285,Sat Apr 02 18:20:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,16902.0,1941523.9,1.18,
1301764835285,Sat Apr 02 18:20:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26553.97,1.18,16849.95,1941628.0,1.18,
1301764836285,Sat Apr 02 18:20:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26642.27,1.18,16496.78,1942334.4,1.18,
1301764837285,Sat Apr 02 18:20:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26642.27,1.18,16485.95,1942356.0,1.18,
1301764838285,Sat Apr 02 18:20:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26641.38,1.18,16485.95,1942366.6,1.17,
1301764839285,Sat Apr 02 18:20:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26906.26,1.18,16468.63,1942401.2,1.18,
1301764840285,Sat Apr 02 18:20:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,26986.26,1.18,16468.63,1942401.2,1.18,
1301764841285,Sat Apr 02 18:20:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24531.29,1.18,16380.34,1947261.1,1.18,
1301764842285,Sat Apr 02 18:20:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24531.29,1.18,16336.19,1947349.5,1.18,
1301764843285,Sat Apr 02 18:20:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24531.29,1.18,16305.02,1947411.9,1.18,
1301764846285,Sat Apr 02 18:20:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24531.29,1.18,16280.02,1947461.9,1.18,
1301764847285,Sat Apr 02 18:20:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,16280.02,1947461.9,1.18,
1301764848285,Sat Apr 02 18:20:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,15990.02,1948041.9,1.18,
1301764849285,Sat Apr 02 18:20:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,14752.73,1950516.4,1.18,
1301764850285,Sat Apr 02 18:20:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,13238.78,1950578.2,1.18,
1301764851285,Sat Apr 02 18:20:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,12973.9,1951108.0,1.18,
1301764852285,Sat Apr 02 18:20:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,12963.9,1951128.0,1.18,
1301764853285,Sat Apr 02 18:20:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,24518.05,1.18,12840.29,1951375.1,1.18,
1301764854285,Sat Apr 02 18:20:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23509.49,1.18,12842.57,1951375.1,1.18,
1301764855285,Sat Apr 02 18:20:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23509.49,1.18,14221.21,1951584.0,1.18,
1301764856285,Sat Apr 02 18:20:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23509.49,1.18,14218.21,1951590.0,1.18,
1301764859285,Sat Apr 02 18:20:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23597.78,1.18,14218.21,1951590.0,1.18,
1301764861285,Sat Apr 02 18:21:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23730.22,1.18,13213.96,1953598.5,1.18,
1301764863285,Sat Apr 02 18:21:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23553.64,1.18,13213.96,1953951.6,1.17,
1301764868285,Sat Apr 02 18:21:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.17,23553.64,1.18,13187.47,1954004.6,1.18,
